1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220
245,2009,9.6611,8.162454878,7.543520369,9.243860666,9.44543523,9.343783443,9.221006842,9.526194373,9.513024236,9.585419459,9.557046759,9.545754971,9.574689601,9.524020458,9.531213795,9.511841001,9.54989276,9.52279094,9.56282195,9.533959086,9.579975225,9.539075211,9.599924883,9.57503023,9.614656839,9.62966066,9.593712756,9.631694059,9.637621797,9.612260153,9.614819563,9.594702823,9.632101153,9.605775299,9.607347707,9.64648064,9.618736722,9.644341622,9.615930718,9.628298181,9.646969278,9.63285516,9.648209411,9.632618899,9.642679163,9.640661992,9.648607159,9.647775611,9.627575747,9.641297402,9.640223214,9.65079567,9.6458368,9.63736776,9.64858411,9.64310876,9.649218254,9.64740711,9.645488577,9.652405505,9.643670702,9.649121281,9.63651,9.645489848,9.642378141,9.649588117,9.644298083,9.646730948,9.647124238,9.653453694,9.651612436,9.649751812,9.657186515,9.647686225,9.649031405,9.657545751,9.650042522,9.652229197,9.655139901,9.659425626,9.65986105,9.654462007,9.655494898,9.65343146,9.656643182,9.658193935,9.659261196,9.655692342,9.65906618,9.655380042,9.653576664,9.659605483,9.655276785,9.657531772,9.659909134,9.654481217,9.658755,9.65741614,9.658328303,9.65756739,9.658934665,9.657833694,9.659556778,9.657977179,9.65722749,9.66043651,9.658930968,9.659053655,9.659595,9.658985988,9.658802141,9.658792741,9.659939,9.659944749,9.658896747,9.658985133,9.660443264,9.659338364,9.659813694,9.659377115,9.659524981,9.659300074,9.660637314,9.659260487,9.659886887,9.660434083,9.660661,9.659863237,9.659711,9.660079209,9.660299445,9.660047727,9.659973153,9.659853735,9.659257,9.660372833,9.660555418,9.660088,9.659869669,9.660408797,9.660579,9.660281278,9.660641,9.660621317,9.658881,9.660524,9.660489477,9.660629408,9.660565,9.660263,9.660351955,9.660383,9.660495,9.660600494,9.660584,9.66053,9.660664097,9.660970272,9.660887511,9.660918444,9.660613,9.660801276,9.660837363,9.660807,9.660747743,9.660954,9.660937,9.660943,9.660943,9.66097,9.660882,9.660947637,9.660843,9.661018778,9.660859,9.660979,9.660975,9.660959,9.660964363,9.660999618,9.660957,9.660959,9.660996,9.660958,9.661031,9.661054,9.66101,9.661013,9.661036,9.661031,9.661049,9.661015,9.661039,9.661043954,9.661046,9.661048,9.661038,9.661089,9.661064,9.661056,9.661067,9.661084135,9.661064,9.661059778,9.661082,9.661051,9.66106,9.66106,9.661064,9.661075,9.661085,9.661088,9.661087,9.661093621,9.661092,9.661097,9.661097,9.661099
246,2010,10.0867,8.531553772,7.766682889,9.64650218,9.859442976,9.755349412,9.628600937,9.94695554,9.935076133,10.00643845,9.980515822,9.968335365,9.995377188,9.959262771,9.960121803,9.932760451,9.976027839,9.932234715,9.974461956,9.945401979,10.00926414,9.969840207,10.01822376,10.00089759,10.03699532,10.05463103,10.0144239,10.05543334,10.06369516,10.03573572,10.03645901,10.01671576,10.05849494,10.03244025,10.02760139,10.07304726,10.04462994,10.06946299,10.04412979,10.0545455,10.07247411,10.05640924,10.07222341,10.06012754,10.06704611,10.05604661,10.07363697,10.07328507,10.04955123,10.06588165,10.06406047,10.07618602,10.06920561,10.06233531,10.07422827,10.06723227,10.07440482,10.07111351,10.07223783,10.0783395,10.06806275,10.07408219,10.071247,10.07001832,10.0670712,10.07530591,10.07012893,10.07134258,10.07110214,10.07744383,10.07715912,10.07576558,10.0815731,10.07196431,10.07388379,10.08289903,10.0739407,10.07719525,10.08095468,10.08500538,10.08538152,10.07930302,10.08092879,10.07876473,10.08223045,10.08363797,10.08497706,10.08108471,10.08436679,10.08124226,10.07882214,10.08455365,10.08107381,10.08292818,10.08553931,10.08038126,10.08438,10.08270417,10.08312909,10.08313824,10.08460467,10.08349422,10.08563701,10.08367116,10.08277052,10.08601484,10.08498147,10.08404969,10.085045,10.0845,10.08422382,10.0844923,10.085486,10.08539479,10.08452791,10.08465477,10.08600061,10.08497044,10.08471308,10.08497592,10.08481001,10.08488176,10.08616416,10.08440803,10.0854803,10.08598114,10.086048,10.08532942,10.085428,10.08570106,10.08572915,10.08546192,10.0853833,10.08532704,10.084826,10.08588115,10.08604625,10.085632,10.08535203,10.08599537,10.086185,10.08572576,10.086039,10.08617098,10.084415,10.086022,10.08612865,10.08616449,10.086165,10.085855,10.08599157,10.086016,10.086079,10.08614409,10.086363,10.086145,10.08630043,10.08649226,10.08637215,10.08657494,10.086161,10.08641988,10.0863809,10.086423,10.08634158,10.086543,10.086533,10.086528,10.086519,10.086534,10.08648,10.08654351,10.086428,10.08664405,10.086445,10.086576,10.086559,10.086553,10.08656436,10.08657332,10.086579,10.086559,10.086582,10.086548,10.086628,10.086619,10.0866,10.08661,10.086635,10.086629,10.086649,10.08664,10.08664,10.08664792,10.086643,10.086646,10.086636,10.086688,10.086656,10.086653,10.086667,10.08668422,10.086668,10.08666827,10.086681,10.08665,10.086672,10.086659,10.086663,10.086673,10.086684,10.086686,10.086682,10.08669049,10.086692,10.086697,10.086698,10.086699
247,2011,10.36698,8.848067773,7.80469855,9.91257139,10.14606653,10.0219595,9.884972129,10.23875844,10.21230178,10.28293174,10.26812672,10.25179455,10.27583589,10.23762712,10.23483894,10.20894505,10.25667084,10.20638942,10.24963301,10.23115603,10.28932065,10.2283137,10.30130008,10.27432655,10.32083761,10.33557709,10.29424931,10.33831022,10.34254816,10.31504938,10.32047341,10.29771126,10.33618801,10.30938244,10.30763844,10.35710433,10.3247697,10.35002947,10.3208078,10.33428162,10.35324579,10.33006025,10.35356109,10.34117498,10.34790297,10.33161745,10.35246634,10.35491746,10.32739271,10.34621587,10.3441242,10.35657827,10.35151448,10.34343671,10.35361835,10.34566892,10.35579399,10.35000886,10.35284445,10.35798008,10.34825873,10.35455823,10.358718,10.35626368,10.34524213,10.35659457,10.35165813,10.35150194,10.35361789,10.35901894,10.35763241,10.35520336,10.36183395,10.35154432,10.35424018,10.36308506,10.35244312,10.35677313,10.36133523,10.36485016,10.36563039,10.36001375,10.36049493,10.35916431,10.36251485,10.36394655,10.36491845,10.36116142,10.36484971,10.3614494,10.35870224,10.36439258,10.36118203,10.36113216,10.36562387,10.36146945,10.36447,10.36260279,10.36286759,10.36291706,10.36472683,10.3634516,10.36562391,10.36391275,10.36315443,10.3663478,10.36489108,10.36391606,10.365249,10.364375,10.3642638,10.36486224,10.365607,10.36563421,10.36462342,10.36498509,10.36622088,10.3649598,10.3648459,10.36520585,10.36486425,10.3652002,10.36631442,10.36367602,10.36566851,10.36613192,10.366488,10.36556114,10.36555398,10.36602186,10.36601382,10.36588047,10.36555492,10.36558664,10.364556,10.36611565,10.36638513,10.365911,10.36564627,10.36627638,10.366445,10.36593631,10.366323,10.36633128,10.364712,10.366272,10.36641051,10.36636833,10.366404,10.36622541,10.36629662,10.366298,10.366345,10.3663986,10.3665827,10.366367,10.36656633,10.36674756,10.36668854,10.36682046,10.366391,10.3666689,10.36661909,10.3667,10.36663032,10.366777,10.366813,10.366825,10.366787,10.366859,10.366768,10.36680341,10.366675,10.36690863,10.366711,10.366859,10.366851,10.366828,10.36682712,10.36679783,10.366891,10.366846,10.366858,10.366812,10.366904,10.36688316,10.366889,10.366886,10.366913,10.366911,10.366925,10.366926,10.366917,10.36693175,10.366921,10.366925,10.366913,10.366969,10.366943,10.366938,10.366944,10.36696432,10.366952,10.36695391,10.366961,10.36693,10.366948,10.366941,10.366942,10.366952,10.366965,10.366964,10.366969,10.36697055,10.366973,10.366977,10.366978,10.366978
248,2012,10.50326,9.03831225,7.873920671,10.04478123,10.2811276,10.14697374,9.973427749,10.37012795,10.34776409,10.4203035,10.40406244,10.39366537,10.41419116,10.3774033,10.36780706,10.33931787,10.39231397,10.34397183,10.3776874,10.34955381,10.42715446,10.35959649,10.43591545,10.40673538,10.45800153,10.47297748,10.43353386,10.47530455,10.4797186,10.45093608,10.45113818,10.42952241,10.47189428,10.44584872,10.44435925,10.49300728,10.4612633,10.4860634,10.44393641,10.46829549,10.49049344,10.46155294,10.49051655,10.47830637,10.48491691,10.47151038,10.49006431,10.49239111,10.46622782,10.4815004,10.47913149,10.49342889,10.48928016,10.47594751,10.49132646,10.48150678,10.4917276,10.48564731,10.48962391,10.4936944,10.48284936,10.49096788,10.49012,10.4889563,10.478068,10.49283162,10.49130856,10.48714981,10.48847947,10.49520263,10.49343455,10.49159445,10.49843331,10.48669578,10.49082661,10.49934875,10.4872418,10.49312006,10.49804308,10.50100807,10.50195932,10.4960803,10.49721845,10.4958016,10.49894184,10.50029837,10.50053079,10.4973938,10.50120891,10.49716512,10.49403496,10.5011697,10.49676079,10.49369916,10.50169115,10.49827432,10.500876,10.49831477,10.5000144,10.49894833,10.50110039,10.49998848,10.501645,10.50010535,10.49929201,10.5024674,10.50091472,10.49935269,10.500984,10.50066899,10.50059417,10.50128541,10.501986,10.50188628,10.50080677,10.50127886,10.50230774,10.50104659,10.50125048,10.50149441,10.5007867,10.50157926,10.50261703,10.5004711,10.5020195,10.50244647,10.502739,10.50184808,10.501902,10.50230397,10.50226713,10.50187447,10.50176716,10.50180434,10.501203,10.50233263,10.50254046,10.502178,10.50199399,10.50250616,10.502725,10.5022701,10.502656,10.50251222,10.501111,10.502599,10.5026622,10.50245666,10.502624,10.50234191,10.5026553,10.502892,10.502606,10.50254495,10.50290759,10.50266,10.50286167,10.50299696,10.50297586,10.50307,10.502633,10.50295068,10.50278133,10.502935,10.502897,10.503025,10.503094,10.503099,10.503105,10.50316,10.503054,10.50306391,10.50309242,10.503175,10.502957,10.503135,10.503129,10.503137,10.50309121,10.50304923,10.503145,10.503127,10.503136,10.503123,10.50318,10.50315632,10.50317,10.503165,10.503191,10.503186,10.503206,10.503191,10.5032,10.50320942,10.503201,10.503205,10.50318,10.503248,10.503221,10.503215,10.503229,10.50324441,10.503231,10.50322317,10.503241,10.50321,10.503226,10.503221,10.503223,10.503229,10.503246,10.503243,10.503248,10.50324903,10.503253,10.503257,10.503257,10.503258
249,2013,10.55154,9.046619341,7.877815413,10.109626,10.32465237,10.19272368,9.996573455,10.42110851,10.39424551,10.47040074,10.4517952,10.45122103,10.46359638,10.42712244,10.41777099,10.38540734,10.44293105,10.39009353,10.41642898,10.40394032,10.48255424,10.43931537,10.48206744,10.45732041,10.50631132,10.5224932,10.48120493,10.52351751,10.53055859,10.4996427,10.50163549,10.47346447,10.52170282,10.4950805,10.48756107,10.54416701,10.51047796,10.53414277,10.49099521,10.51539518,10.53961183,10.50686842,10.53923478,10.5292324,10.53305046,10.51821636,10.53989985,10.54015093,10.51308661,10.52697973,10.52539574,10.54182989,10.53741583,10.52599886,10.5393823,10.52924427,10.53975347,10.53342479,10.53839538,10.54192901,10.53380674,10.53926315,10.536702,10.53643654,10.52896961,10.54137753,10.54176681,10.5355098,10.53982359,10.54396677,10.54192184,10.53944786,10.54620377,10.53467821,10.53919401,10.5478991,10.53485858,10.54079713,10.54650326,10.54935421,10.55020284,10.54420771,10.54558993,10.5430283,10.54739455,10.54872781,10.54890396,10.545795,10.54952527,10.54549104,10.54247109,10.54836954,10.54504094,10.53965168,10.55002935,10.5447232,10.549419,10.5465111,10.54800938,10.54753398,10.54922225,10.54805462,10.550148,10.54810598,10.54712529,10.55075693,10.54949483,10.54766997,10.54894,10.549458,10.54843792,10.54975115,10.550195,10.55010203,10.54901688,10.54945683,10.55051485,10.54887057,10.54939657,10.5498769,10.54883582,10.55015648,10.55057435,10.5492363,10.55035238,10.55043275,10.550753,10.55012839,10.550085,10.55058673,10.55048972,10.54999444,10.54984273,10.55004552,10.549433,10.55044648,10.55079085,10.55043,10.55020725,10.55087465,10.55102,10.55051529,10.550953,10.55068179,10.549355,10.550964,10.55091408,10.55066444,10.550982,10.55083008,10.55095901,10.551305,10.550879,10.55075829,10.55121139,10.550875,10.55114744,10.55130069,10.55118082,10.551345,10.55081713,10.55122279,10.55102388,10.551118,10.551145,10.551258,10.551368,10.551355,10.551394,10.551394,10.551332,10.5513265,10.55136125,10.551452,10.551242,10.551414,10.55138838,10.55141,10.55136579,10.55130713,10.55145,10.55141,10.551422,10.551405,10.551462,10.55143106,10.551456,10.551438,10.55147,10.551457,10.551486,10.551483,10.551479,10.55148745,10.55148,10.551485,10.551419,10.551527,10.551492,10.551494,10.551511,10.5515244,10.551509,10.55149782,10.55152,10.551489,10.551503,10.551508,10.551502,10.551509,10.551526,10.551523,10.551526,10.55152978,10.551534,10.551537,10.551537,10.551538
250,2014,10.60782,9.089883533,7.927590684,10.16503918,10.39147588,10.26310113,10.01162986,10.48798989,10.45063054,10.5375185,10.51677835,10.51287982,10.5232346,10.47630125,10.47650756,10.43262447,10.50025535,10.44773597,10.46483582,10.44354709,10.53819658,10.49405822,10.53173496,10.50910945,10.56448812,10.57942211,10.53651992,10.5813977,10.5866867,10.55631962,10.55756442,10.53140234,10.57957349,10.54724624,10.54201,10.59948368,10.56571006,10.59060285,10.54889362,10.56873135,10.59584874,10.56274614,10.59599206,10.58635172,10.59032971,10.57293391,10.59549213,10.59757782,10.56426574,10.58299677,10.58020478,10.59863482,10.59481676,10.58297465,10.59767013,10.58668933,10.59711191,10.58925228,10.59473364,10.5977285,10.59082243,10.5955611,10.592752,10.59189169,10.57889544,10.59778034,10.59960165,10.591542,10.59443207,10.60033474,10.59814265,10.59540443,10.60270102,10.58981272,10.59517131,10.60424809,10.5913326,10.59602749,10.60298785,10.60542176,10.6065242,10.60020754,10.60254954,10.59931895,10.60412679,10.60513845,10.60506493,10.60191234,10.60585967,10.60132962,10.59574336,10.60455237,10.60075288,10.59974522,10.60630256,10.60121924,10.605784,10.6024657,10.60340692,10.60299196,10.60572417,10.60406095,10.606249,10.60411679,10.6032772,10.6065958,10.60600333,10.60379312,10.605162,10.605384,10.60485717,10.60592737,10.606286,10.60637013,10.60527122,10.60570522,10.6066585,10.60454014,10.60541933,10.6061422,10.60511796,10.60595037,10.60655601,10.60569818,10.60656509,10.60556582,10.607175,10.60633031,10.606169,10.60687303,10.60649028,10.60595044,10.60574784,10.6060415,10.605826,10.60663843,10.60704597,10.606672,10.60639625,10.60715341,10.607282,10.60670182,10.607245,10.60697334,10.605875,10.607229,10.60705999,10.60697301,10.607138,10.60680779,10.60720918,10.607582,10.607157,10.60702523,10.60740872,10.607046,10.60747543,10.6074949,10.60737709,10.60762,10.60702702,10.60754123,10.60725367,10.607574,10.607401,10.607509,10.607648,10.607657,10.607684,10.607637,10.607618,10.60759818,10.60755001,10.607732,10.607461,10.607694,10.60771812,10.607692,10.60763667,10.60756127,10.607687,10.607694,10.60768,10.607687,10.607741,10.60771723,10.607725,10.60773,10.607746,10.607756,10.607763,10.607745,10.607757,10.60777599,10.607759,10.607762,10.60768,10.607806,10.607778,10.607772,10.607778,10.60780444,10.607789,10.60778264,10.607799,10.607766,10.607783,10.607782,10.607781,10.607789,10.607804,10.607802,10.607807,10.6078105,10.607814,10.607817,10.607817,10.607817
251,2015,10.5851,9.107907807,7.942305046,10.14217942,10.36790121,10.25137148,9.970081228,10.46979143,10.42792016,10.52398868,10.49279625,10.48682266,10.49964718,10.46184942,10.45355672,10.41020612,10.47550536,10.42260167,10.44994342,10.40895136,10.51094952,10.44672335,10.5063396,10.48102469,10.53969425,10.55649318,10.51491538,10.55753959,10.56388667,10.53259846,10.53845714,10.50778201,10.55731852,10.52524628,10.5214351,10.57838037,10.53865477,10.56909753,10.51968769,10.54393799,10.57237412,10.53989083,10.57327228,10.56464206,10.5670096,10.55411215,10.57194654,10.57549807,10.53476278,10.56160897,10.55449343,10.57568836,10.57306023,10.55882682,10.57316029,10.5628202,10.57452871,10.56593216,10.5708276,10.57494755,10.56737352,10.57272268,10.568143,10.57122324,10.55623644,10.57457999,10.57727373,10.56844391,10.57180955,10.57717074,10.57531856,10.57353043,10.58078411,10.56522155,10.57278531,10.58147087,10.56828667,10.57400834,10.5802308,10.58248299,10.58379403,10.5771102,10.5800616,10.57618295,10.58138342,10.58255274,10.58229499,10.57868953,10.58311509,10.57806675,10.57582625,10.58177837,10.57820317,10.57875622,10.58371562,10.58155024,10.583183,10.57979952,10.57907479,10.57968784,10.58293389,10.58065116,10.583394,10.58088977,10.5795971,10.58369094,10.58328362,10.58070188,10.582533,10.583202,10.58213139,10.5832004,10.583863,10.58366745,10.58234836,10.5830784,10.58392762,10.58163563,10.58241268,10.5832672,10.58219675,10.58298649,10.58433801,10.58294276,10.58366709,10.58337905,10.584543,10.58344852,10.58336301,10.58413241,10.58380751,10.58361944,10.5834586,10.58279479,10.583344,10.58269666,10.58435415,10.583951,10.58344161,10.58462639,10.58455292,10.58386586,10.584489,10.58413934,10.582824,10.584431,10.58422899,10.58415813,10.584312,10.58403949,10.5843668,10.584855,10.584465,10.58420001,10.58454621,10.58428,10.58475544,10.58477112,10.58451856,10.584894,10.58425513,10.58479445,10.58454456,10.584833,10.58457,10.584853,10.584928,10.584934,10.584964,10.584953,10.58489,10.58484714,10.58491001,10.585011,10.584745,10.584969,10.58497834,10.584925,10.58492201,10.5848363,10.584969,10.584973,10.584957,10.584966,10.58502,10.58499311,10.585002,10.58502,10.585024,10.585029,10.585036,10.585042,10.585036,10.58505641,10.585039,10.585042,10.584963,10.585085,10.585054,10.585052,10.585064,10.58508444,10.585067,10.58507356,10.585079,10.585044,10.585061,10.585058,10.585061,10.585069,10.585083,10.585083,10.585084,10.58509209,10.585094,10.585097,10.585097,10.585098
252,2016,10.57438,9.129983831,7.967252122,10.13270307,10.35590012,10.24600472,9.921443393,10.4654527,10.42044099,10.5104607,10.48138714,10.47706663,10.48594896,10.44882242,10.4421123,10.39750754,10.46219891,10.40572277,10.44380063,10.41997205,10.503212,10.41930526,10.49566238,10.46487134,10.52899733,10.54527819,10.50197722,10.54714011,10.55368873,10.52227038,10.52984109,10.49749552,10.54566222,10.51064757,10.5070431,10.56688365,10.51893629,10.55792671,10.51199369,10.53375799,10.56144449,10.52133383,10.56265168,10.55490174,10.55606333,10.54250947,10.5620018,10.56428483,10.52377078,10.54686894,10.54101843,10.56484894,10.56149039,10.54665775,10.5620886,10.55141228,10.56368333,10.55523049,10.56060937,10.56420578,10.55693808,10.56224225,10.563388,10.56268808,10.54649446,10.56345483,10.56659937,10.55772293,10.56008957,10.56673809,10.56502748,10.56253843,10.56963719,10.55367655,10.56344876,10.57074258,10.55799541,10.56359805,10.56943867,10.57167662,10.57304366,10.56646293,10.56844854,10.56581082,10.57044532,10.57190177,10.57174893,10.56765809,10.57240927,10.56714682,10.56507024,10.57142837,10.56783134,10.56746844,10.57297204,10.57153452,10.572473,10.56873227,10.56742891,10.56809496,10.57215799,10.56969884,10.572909,10.56991061,10.56910944,10.5726591,10.57259908,10.5698639,10.57116,10.57232101,10.57152439,10.57236902,10.573153,10.57293391,10.57177236,10.5722174,10.57305963,10.57044111,10.57168923,10.5725682,10.57150465,10.57212574,10.57383524,10.57253922,10.57289309,10.57227138,10.57389,10.57242754,10.57255701,10.57342543,10.57293028,10.57265144,10.57196703,10.57172606,10.572686,10.57048771,10.57374514,10.573194,10.57254049,10.57399804,10.57374027,10.57306857,10.57383,10.57346334,10.571962,10.573631,10.57349699,10.57336969,10.573626,10.57325457,10.5735346,10.574139,10.573736,10.57345712,10.57383421,10.573498,10.57402938,10.57400934,10.57382903,10.574172,10.57353213,10.57403531,10.57381656,10.574058,10.573909,10.574126,10.574206,10.574208,10.574244,10.574211,10.574177,10.57409428,10.57410901,10.57429,10.573986,10.574246,10.57427134,10.574214,10.57420001,10.5740653,10.574218,10.574252,10.574235,10.574233,10.574299,10.57425911,10.574289,10.574301,10.5743,10.574307,10.574313,10.574311,10.574315,10.57433909,10.574319,10.574322,10.574245,10.574368,10.574325,10.574331,10.57434,10.57436444,10.574345,10.57435354,10.574359,10.574321,10.574341,10.574338,10.574341,10.574347,10.574362,10.574363,10.574372,10.57437209,10.574373,10.574377,10.574377,10.574378
253,2017,10.68966,9.255815532,8.028435661,10.24037512,10.47496171,10.36551659,10.01912298,10.58374068,10.53331874,10.62873419,10.59529909,10.59373371,10.59759111,10.56244842,10.56377626,10.49190386,10.57636922,10.52027954,10.55740341,10.53152228,10.61469514,10.54473315,10.60561891,10.57357669,10.64477878,10.66082765,10.61530124,10.66251582,10.66835064,10.63850936,10.64962907,10.61151152,10.65983426,10.62136302,10.6217371,10.68372278,10.62622529,10.67308169,10.6387257,10.64777999,10.67609973,10.63269683,10.67811338,10.66923073,10.67065649,10.65410447,10.67669462,10.68018343,10.63982811,10.66464094,10.65294643,10.67981084,10.67746757,10.66106174,10.67724661,10.66671728,10.67923908,10.67050249,10.67472551,10.67969877,10.67261108,10.67777066,10.678998,10.67772511,10.66084746,10.67904041,10.68245437,10.67223893,10.6753345,10.68280105,10.67979282,10.67804643,10.68457379,10.66773755,10.67875175,10.68596299,10.67178041,10.67895105,10.684546,10.68697662,10.6882158,10.68157593,10.68371254,10.68071585,10.68576678,10.68713533,10.68713193,10.68304017,10.68768872,10.68203572,10.67943324,10.68686337,10.68270934,10.68033844,10.68816304,10.68690152,10.687611,10.68370734,10.68319991,10.68338696,10.68753185,10.68514784,10.68827,10.68496177,10.68373344,10.68778427,10.68797508,10.68588899,10.686423,10.687053,10.68639539,10.68760878,10.688185,10.68835189,10.68695829,10.6874124,10.68788063,10.68540411,10.68710423,10.6880182,10.68665275,10.68760474,10.68905823,10.68778778,10.68819309,10.68743638,10.689122,10.68747252,10.687873,10.68867341,10.68820128,10.68773344,10.68689703,10.68660706,10.688028,10.68477071,10.68897215,10.688422,10.68763357,10.68923615,10.68902727,10.68823357,10.689086,10.68859934,10.687451,10.688874,10.68876699,10.68869769,10.68864,10.6885415,10.6888278,10.68941,10.68897,10.68858512,10.68907321,10.688768,10.68934044,10.68932834,10.68910403,10.689455,10.68880813,10.68927734,10.68911256,10.689391,10.689253,10.689404,10.689486,10.689467,10.68952,10.689488,10.689456,10.68937328,10.68938801,10.689569,10.689251,10.689526,10.68955634,10.689492,10.68947201,10.68931698,10.6895,10.689533,10.689514,10.689502,10.689579,10.68951011,10.689564,10.689582,10.68958,10.689584,10.68959,10.68959,10.689594,10.68961735,10.689597,10.689614,10.689524,10.689647,10.689595,10.689616,10.689622,10.68964444,10.689617,10.68963356,10.689639,10.689597,10.689621,10.689621,10.68962,10.689626,10.689642,10.689641,10.689652,10.68965209,10.689653,10.689657,10.689657,10.689658
254,2018,10.87394,9.39335007,8.156535927,10.41232416,10.66778216,10.56398148,10.16670099,10.77019039,10.71386777,10.81070469,10.78345349,10.77893863,10.7817714,10.7451187,10.75082842,10.66777128,10.76041545,10.70065013,10.74657938,10.71652793,10.80034441,10.71657526,10.78669999,10.75953095,10.83022544,10.84544349,10.7994027,10.8465907,10.85293803,10.82344057,10.83856984,10.79412204,10.84284328,10.80530984,10.80594205,10.86352435,10.80641124,10.85705363,10.8224822,10.82909576,10.86039511,10.81627889,10.86254093,10.85434451,10.85573048,10.83680071,10.86205365,10.86448273,10.81614138,10.84876855,10.83602395,10.8640907,10.86142653,10.84549634,10.86137092,10.85051502,10.86387027,10.85264231,10.8598891,10.86370845,10.85696057,10.86198103,10.8634902,10.86160212,10.84412431,10.86334955,10.86687731,10.85609954,10.85914462,10.86682088,10.86436567,10.86233909,10.86910622,10.85054513,10.86360551,10.87020924,10.85455411,10.86252679,10.86910413,10.87124836,10.8723358,10.86565477,10.86791213,10.86531705,10.86998589,10.8713285,10.87116465,10.86703355,10.871795,10.86641668,10.86365654,10.87084486,10.86713765,10.85633403,10.87222149,10.87122567,10.87203473,10.86784134,10.86681784,10.86767001,10.87175396,10.86926295,10.87250184,10.86864215,10.867834,10.87190035,10.87223371,10.86998804,10.87052459,10.87133072,10.8706386,10.8719387,10.87246538,10.87262911,10.87108228,10.8716886,10.8720486,10.86952271,10.87129524,10.87229746,10.87080084,10.87187483,10.87333101,10.8710872,10.87247243,10.87165193,10.87338596,10.87172847,10.87208789,10.87293713,10.87169954,10.8720799,10.87027995,10.86971537,10.87232816,10.86513475,10.87324354,10.87260222,10.87182216,10.87352199,10.87330064,10.87247036,10.87336054,10.87279704,10.87170421,10.87311246,10.87302107,10.87297976,10.87286609,10.87280618,10.87307556,10.87368257,10.873278,10.87280999,10.87333507,10.87306122,10.87361054,10.87359217,10.87336037,10.8737289,10.87304664,10.87353873,10.87336854,10.87367036,10.87351973,10.87367047,10.87376033,10.87374746,10.87380034,10.87376289,10.87372695,10.87364521,10.87366488,10.87384629,10.87351285,10.87380202,10.87383357,10.87377291,10.87374656,10.87348635,10.87377478,10.87381331,10.87378628,10.87377365,10.87385799,10.87378497,10.87384115,10.87385854,10.87385577,10.87386396,10.87386689,10.87386792,10.87387204,10.87390077,10.8738742,10.87389263,10.87379796,10.87392642,10.87387288,10.87389469,10.87390031,10.87392444,10.87389509,10.87391356,10.87391838,10.87387513,10.87389927,10.87389984,10.87389822,10.87390558,10.8739212,10.87392016,10.87393176,10.87393209,10.87393269,10.87393691,10.87393687,10.87393791
